Timepoint,Timepoint_Master,Date,Year,Time,Treatment,Temp,Cone,Culture,Family,ReefMom,Mom,Dad,Species,Boat.ID,Wells,No.LarvaeInExpected,No.LarvaeInObserved,No.LarvaeIn,Percent_Survival_atend,CrossType,Lifestage,Dataform,Cumulative.hrs,Mom2,Dad2,Cross,Cross_2,Zoox,Tank,Replicate,PlateSlide,Well,Recruit,Survival.T1,Condition,Area,Perimeter,CrossSection,Bleach,PAM,Infectionlevel,Rfile,R,R.ojbect,SINGLE.CLUMP,Photos.date,IPAM.date,microPAM.Date,Cassette,Survival.T6,Pamtype,Identifier
10,11,03.12.2019,2019,8:00,Hot,35.5C,89,K3xD20,F60,K3 ,K3 , D20,A.ten,93,B,30,17,17,56.66666667,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.14,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,89,K3xD20,F60,K3 ,K3 , D20,A.ten,93,C,30,19,19,63.33333333,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.14,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,57,K6xD20,F45,K6 ,K6 , D20,A.ten,93,D,30,10,10,32.25806452,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.2.1,2,1,1.299,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,57,K6xD20,F45,K6 ,K6 , D20,A.ten,93,E,30,10,10,33.33333333,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,57,K6xD20,F45,K6 ,K6 , D20,A.ten,93,F,30,15,15,50,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.2.1,2,1,1.427,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,95,E4xE3,F66,E4 ,E4 , E3,A.ten,94,A,30,4,4,13.33333333,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.1.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,95,E4xE3,F66,E4 ,E4 , E3,A.ten,94,B,30,5,5,16.66666667,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.1.3.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,95,E4xE3,F66,E4 ,E4 , E3,A.ten,94,C,30,2,2,6.666666667,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.1.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,55,K6xD16,F47,K6 ,K6 , D16,A.ten,94,D,30,0,0,0,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.3.1,1,0,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,55,K6xD16,F47,K6 ,K6 , D16,A.ten,94,E,30,9,9,30,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,55,K6xD16,F47,K6 ,K6 , D16,A.ten,94,F,30,0,0,0,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,104,K4xE1,F122,K4 ,K4 , E1,A.ten,95,A,30,9,9,30,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.26.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,104,K4xE1,F122,K4 ,K4 , E1,A.ten,95,B,30,10,10,33.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.26.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,104,K4xE1,F122,K4 ,K4 , E1,A.ten,95,C,30,12,12,38.70967742,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.26.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,92,K3xE4,F63,K3 ,K3 , E4,A.ten,95,D,30,18,19,60,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.26.2.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,92,K3xE4,F63,K3 ,K3 , E4,A.ten,95,E,30,8,9,26.66666667,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.26.2.2,2,1,,NA,NA,NA,0.563,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,92,K3xE4,F63,K3 ,K3 , E4,A.ten,95,F,30,22,22,73.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.26.2.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,71,E5xE3,F32,E5 ,E5 , E3,A.ten,96,A,30,7,7,23.33333333,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.2.2,2,1,,NA,NA,NA,0.615,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,71,E5xE3,F32,E5 ,E5 , E3,A.ten,96,B,30,8,8,26.66666667,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.2.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,71,E5xE3,F32,E5 ,E5 , E3,A.ten,96,C,30,7,7,22.58064516,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.2.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,77,D16xE3,F28,D16 ,D16 , E3,A.ten,96,D,30,16,16,51.61290323,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.2.4,2,1,,NA,NA,NA,0.631,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,77,D16xE3,F28,D16 ,D16 , E3,A.ten,96,E,30,30,30,100,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.2.4,2,1,,NA,NA,NA,0.645,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,77,D16xE3,F28,D16 ,D16 , E3,A.ten,96,F,30,23,23,76.66666667,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.2.5,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,68,D16xK6,F36,D16 ,D16 , K6,A.ten,97,A,30,15,15,50,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.26.2.5,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,68,D16xK6,F36,D16 ,D16 , K6,A.ten,97,B,30,22,23,73.33333333,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.26.2.6,2,1,1.338,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,68,D16xK6,F36,D16 ,D16 , K6,A.ten,97,C,30,20,20,66.66666667,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.26.2.6,2,1,1.501,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,74,D10xE3,F30,D10 ,D10 , E3,A.ten,97,D,30,6,6,20,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,74,D10xE3,F30,D10 ,D10 , E3,A.ten,97,E,30,10,12,33.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.1,2,1,1.356,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,74,D10xE3,F30,D10 ,D10 , E3,A.ten,97,F,30,24,25,80,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,75,D12xE3,F29,D12 ,D12 , E3,A.ten,98,A,30,27,28,87.09677419,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.1,2,1,1.183,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,75,D12xE3,F29,D12 ,D12 , E3,A.ten,98,B,30,25,27,83.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.11,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,75,D12xE3,F29,D12 ,D12 , E3,A.ten,98,C,30,28,28,93.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.11,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,70,E4xE3,F33,E4 ,E4 , E3,A.ten,98,D,30,26,26,86.66666667,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.3.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,70,E4xE3,F33,E4 ,E4 , E3,A.ten,98,E,30,26,26,86.66666667,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.3.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,70,E4xE3,F33,E4 ,E4 , E3,A.ten,98,F,30,22,22,73.33333333,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.3.2.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,73,D11xE3,F31,D11 ,D11 , E3,A.ten,99,A,30,24,24,80,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,73,D11xE3,F31,D11 ,D11 , E3,A.ten,99,B,30,23,23,76.66666667,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,73,D11xE3,F31,D11 ,D11 , E3,A.ten,99,C,30,25,25,83.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,66,D10xE4,F35,D10 ,D10 , E4,A.ten,99,D,30,28,30,93.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,66,D10xE4,F35,D10 ,D10 , E4,A.ten,99,E,30,27,27,90,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,66,D10xE4,F35,D10 ,D10 , E4,A.ten,99,F,30,21,27,70,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.26.3.4.1,2,1,,NA,NA,NA,0.658,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,69,D16xD20,F34,D16 ,D16 , D20,A.ten,100,A,30,21,21,70,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,3.26.3.4,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,69,D16xD20,F34,D16 ,D16 , D20,A.ten,100,B,30,20,20,66.66666667,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,3.26.3.4.1,2,1,,NA,NA,NA,0.617,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,69,D16xD20,F34,D16 ,D16 , D20,A.ten,100,C,30,22,22,73.33333333,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,3.26.3.4,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,2,E2xK8,F83,E2 ,E2 , K8,A.ten,100,D,30,24,24,80,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.26.3.5,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,2,E2xK8,F83,E2 ,E2 , K8,A.ten,100,E,30,25,26,83.33333333,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.26.3.5,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,2,E2xK8,F83,E2 ,E2 , K8,A.ten,100,F,30,27,27,90,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.26.3.6,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,3,E2xK4,F87,E2 ,E2 , K4,A.ten,101,A,30,14,14,46.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.26.3.6,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,3,E2xK4,F87,E2 ,E2 , K4,A.ten,101,B,30,27,27,90,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.26.6.5,2,1,1.153,NA,NA,NA,0.523,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,3,E2xK4,F87,E2 ,E2 , K4,A.ten,101,C,30,24,27,80,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.26.6.5,2,1,1.223,NA,NA,NA,0.611,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,5,K1xK6,F82,K1 ,K1 , K6,A.ten,101,D,30,22,22,73.33333333,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,3.27.2.1,2,1,1.398,NA,NA,NA,0.556,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,5,K1xK6,F82,K1 ,K1 , K6,A.ten,101,E,30,26,26,86.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,3.27.2.1,2,1,1.566,NA,NA,NA,0.66,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,5,K1xK6,F82,K1 ,K1 , K6,A.ten,101,F,30,26,27,86.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,3.27.3.1,2,1,1.021,NA,NA,NA,0.514,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,105,E4xK8,F88,E4 ,E4 , K8,A.ten,102,D,30,14,14,46.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.27.3.1,2,1,1.24,NA,NA,NA,0.634,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,105,E4xK8,F88,E4 ,E4 , K8,A.ten,102,E,30,27,31,90,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.31.1.1,2,1,1.439,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,105,E4xK8,F88,E4 ,E4 , K8,A.ten,102,F,30,25,25,78.125,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.31.1.1,2,1,1.265,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
